ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_024589,2025-09-25 18:11:15,CUST_00057,enterprise,phone_transcript,analytics_dashboard,security_concern,high,closed_no_action,standard,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,181.31,0,neutral,3,1,api_client,MEA
TCKT_024697,2025-09-23 01:01:46,CUST_09473,enterprise,web_form,data_export,performance,high,resolved,standard,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,18.39,0,negative,0,1,ios,
TCKT_024719,2025-09-02 13:16:21,CUST_02661,small_business,phone_transcript,notifications,account_access,high,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,15.34,0,negative,2,0,ios,LATAM
TCKT_024723,2025-09-29 11:03:05,CUST_01392,enterprise,web_form,data_export,performance,medium,resolved,gold,Queries in the data export module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,45.14,0,negative,3,0,web,EU
TCKT_024747,2025-09-01 06:57:57,CUST_05937,non_profit,email,notifications,bug,medium,in_progress,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,1,android,LATAM
TCKT_024829,2025-09-29 23:02:51,CUST_01213,small_business,email,analytics_dashboard,bug,low,closed_no_action,standard,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,136.93,0,positive,0,0,desktop_app,EU
TCKT_024885,2025-09-08 15:51:03,CUST_09645,enterprise,chat,billing,billing_problem,high,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,7.24,0,very_negative,2,0,api_client,LATAM
TCKT_024927,2025-09-19 07:05:56,CUST_04663,education,web_form,api_integration,bug,high,on_hold,standard,The api integration feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,1,web,LATAM
TCKT_024991,2025-09-13 00:50:51,CUST_01684,non_profit,in_app,mobile_app,security_concern,high,resolved,platinum,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",13.7,0,negative,2,0,android,LATAM
TCKT_025007,2025-09-29 02:35:10,CUST_00680,small_business,web_form,data_export,billing_problem,high,resolved,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,20.67,0,neutral,3,0,api_client,MEA
TCKT_025010,2025-09-12 11:59:25,CUST_06339,enterprise,email,login_auth,how_to,low,open,gold,Can you explain how to configure login auth properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,0,android,
TCKT_025015,2025-09-26 06:05:46,CUST_01898,individual,chat,api_integration,how_to,low,resolved,standard,How can I export my data from the api integration section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,28.1,0,very_positive,0,0,ios,
TCKT_025190,2025-09-02 10:57:22,CUST_04892,small_business,in_app,mobile_app,feature_request,low,closed_no_action,standard,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,189.5,0,very_positive,5,0,ios,EU
TCKT_025258,2025-09-28 20:16:46,CUST_04991,education,chat,api_integration,how_to,medium,resolved,standard,Can you explain how to configure api integration properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,14.5,0,neutral,3,0,web,LATAM
TCKT_025270,2025-09-09 10:41:42,CUST_04640,enterprise,email,notifications,account_access,high,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,16.88,0,negative,2,0,android,LATAM
TCKT_025301,2025-09-27 06:04:05,CUST_08406,non_profit,web_form,analytics_dashboard,feature_request,low,resolved,gold,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,42.66,0,positive,4,0,android,
TCKT_025340,2025-09-07 10:59:21,CUST_02320,individual,in_app,analytics_dashboard,other,medium,closed_no_action,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,74.63,0,positive,0,1,ios,LATAM
TCKT_025495,2025-09-05 17:51:05,CUST_02835,education,chat,analytics_dashboard,how_to,medium,in_progress,standard,Can you explain how to configure analytics dashboard properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,0,0,ios,
TCKT_025497,2025-09-27 17:41:13,CUST_08534,individual,web_form,analytics_dashboard,other,low,open,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,1,web,
TCKT_025579,2025-09-15 09:33:27,CUST_03788,individual,in_app,api_integration,how_to,low,closed_no_action,platinum,Can you explain how to configure api integration properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,208.37,0,very_negative,0,0,web,EU
TCKT_025647,2025-09-21 21:26:40,CUST_02871,non_profit,in_app,analytics_dashboard,other,medium,in_progress,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,0,1,desktop_app,APAC
TCKT_025726,2025-09-25 02:07:51,CUST_09977,individual,phone_transcript,mobile_app,billing_problem,high,closed_no_action,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,182.23,0,negative,0,1,web,LATAM
TCKT_025734,2025-09-09 11:27:33,CUST_08638,non_profit,in_app,analytics_dashboard,feature_request,medium,open,standard,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,0,desktop_app,MEA
TCKT_025740,2025-09-17 11:36:50,CUST_06619,individual,web_form,data_export,account_access,low,open,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,ios,MEA
TCKT_025759,2025-09-11 00:26:37,CUST_09113,non_profit,web_form,mobile_app,performance,low,closed_no_action,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,217.69,0,neutral,0,0,ios,LATAM
TCKT_025903,2025-09-26 00:31:14,CUST_01971,non_profit,in_app,mobile_app,feature_request,low,open,standard,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,ios,APAC
TCKT_025931,2025-09-15 02:55:58,CUST_08323,small_business,in_app,api_integration,performance,high,resolved,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,20.37,0,neutral,0,0,web,
TCKT_025953,2025-09-25 19:03:12,CUST_00499,education,web_form,login_auth,account_access,high,in_progress,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,1,0,android,
TCKT_025978,2025-09-20 05:52:26,CUST_03920,small_business,web_form,data_export,billing_problem,low,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,9.95,0,neutral,3,0,ios,APAC
